Patient: SolidWater  Test, SW_Farmer 
Plan: 10x10 Open DQA
All distances / positions in [mm]
Intensity values: Absolute dose in [Gy]
Distance	-100.0	-90.0	-80.0	-70.0	-60.0	-50.0	-40.0	-30.0	-25.0	-20.0	-15.0	-10.0	10.0	15.0	20.0	25.0	30.0	40.0	50.0	60.0	70.0	80.0	90.0	100.0	*	100.0	90.0	80.0	70.0	60.0	50.0	40.0	30.0	25.0	20.0	15.0	10.0	5.0	0.0	-5.0	-10.0	-15.0	-20.0	-25.0	-30.0	-40.0	-50.0	-60.0	-70.0	-80.0	-90.0	-100.0	
X (iec-left)	-100.0	-90.0	-80.0	-70.0	-60.0	-50.0	-40.0	-30.0	-25.0	-20.0	-15.0	-10.0	10.0	15.0	20.0	25.0	30.0	40.0	50.0	60.0	70.0	80.0	90.0	100.0	*	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Z (iec-up)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	*	100.0	90.0	80.0	70.0	60.0	50.0	40.0	30.0	25.0	20.0	15.0	10.0	5.0	0.0	-5.0	-10.0	-15.0	-20.0	-25.0	-30.0	-40.0	-50.0	-60.0	-70.0	-80.0	-90.0	-100.0	
Y (iec-head)	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
100.0	0.0223	0.0253	0.0301	0.0343	0.0381	0.0413	0.0435	0.0470		0.0511		0.0534	0.0536		0.0512		0.0460	0.0430	0.0401	0.0368	0.0329	0.0292	0.0248	0.0211	*	0.0442	0.0424	0.0451	0.0471	0.0491	0.0505	0.0521	0.0530		0.0533		0.0546		0.0548		0.0542		0.0553		0.0535	0.0536	0.0517	0.0496	0.0482	0.0461	0.0439	0.0418	
90.0	0.0257	0.0302	0.0354	0.0410	0.0463	0.0512	0.0560	0.0596		0.0643		0.0673	0.0665		0.0641		0.0584	0.0554	0.0499	0.0449	0.0396	0.0347	0.0290	0.0249	*	0.0560	0.0536	0.0560	0.0592	0.0619	0.0636	0.0654	0.0667		0.0672		0.0686		0.0686		0.0687		0.0683		0.0685	0.0663	0.0652	0.0624	0.0604	0.0578	0.0550	0.0530	
80.0	0.0302	0.0362	0.0430	0.0504	0.0582	0.0660	0.0721	0.0782		0.0838		0.0875	0.0862		0.0828		0.0767	0.0703	0.0639	0.0563	0.0492	0.0413	0.0344	0.0294	*	0.0724	0.0690	0.0727	0.0765	0.0801	0.0833	0.0854	0.0874		0.0888		0.0895		0.0899		0.0893		0.0904		0.0885	0.0868	0.0841	0.0808	0.0780	0.0752	0.0704	0.0685	
70.0	0.0356	0.0432	0.0519	0.0629	0.0742	0.0859	0.0969	0.1064		0.1146		0.1185	0.1169		0.1122		0.1044	0.0935	0.0837	0.0723	0.0605	0.0505	0.0417	0.0344	*	0.0963	0.0922	0.0972	0.1033	0.1084	0.1139	0.1157	0.1190		0.1206		0.1212		0.1220		0.1222		0.1224		0.1194	0.1172	0.1136	0.1087	0.1042	0.1000	0.0940	0.0940	
60.0	0.0411	0.0504	0.0631	0.0768	0.0971	0.1222	0.1464	0.1614		0.1708		0.1755	0.1729		0.1688		0.1541	0.1386	0.1183	0.0925	0.0750	0.0609	0.0492	0.0401	*	0.1464	0.1450	0.1514	0.1580	0.1653	0.1717	0.1754	0.1799		0.1808		0.1809		0.1818		0.1810		0.0007		0.1805	0.1773	0.1724	0.1655	0.1594	0.1542	0.1477	0.1540	
50.0	0.0479	0.0603	0.0758	0.0960	0.1342	0.4989	0.7908	0.8064		0.7943		0.7739	0.7026		0.6867		0.6650	0.6173	0.4126	0.1272	0.0926	0.0732	0.0579	0.0465	*	0.5483	0.6031	0.6476	0.6891	0.7279	0.7574	0.7831	0.7893		0.7530		0.7322		0.7767		0.7867		0.8003		0.7700	0.7478	0.7091	0.6623	0.6301	0.5922	0.5490	0.5395	
40.0	0.0532	0.0687	0.0877	0.1147	0.1737	0.9405	1.5096	1.5384		1.5465		1.5520	1.5402		1.5299		1.5295	1.4926	0.8075	0.1633	0.1108	0.0847	0.0667	0.0523	*	1.7283	1.7831	1.7474	1.7196	1.6995	1.6595	1.6373	1.6113		1.6093		1.5923		1.5846		1.5952		1.5985		1.6019	1.6008	1.6166	1.6492	1.6670	1.6929	1.7280	1.7375	
30.0	0.0581	0.0750	0.0967	0.1286	0.1936	0.9874	1.5581	1.5912	1.5953	1.6010	1.6028	1.6107	1.6056	1.6012	1.5943	1.5996	1.5908	1.5372	0.8526	0.1829	0.1231	0.0934	0.0717	0.0566	*	1.7724	1.8377	1.8008	1.7817	1.7611	1.7260	1.7091	1.6862	1.6723	1.6762	1.6570	1.6485	1.6547	1.6505	1.6614	1.6489	1.6434	1.6661	1.6581	1.6684	1.7012	1.7066	1.7533	1.7818	1.7991	1.8230	1.8641	
25.0								1.6050	1.6161	1.6135	1.6354	1.6243	1.6170	1.6154	1.6138	1.6015	1.6100								*								1.6711	1.6462	1.6532	1.6376	1.6334	1.6354	1.6367	1.6339	1.6373	1.6315	1.6681	1.6567	1.6683								
20.0	0.0603	0.0788	0.1023	0.1361	0.2055	1.0273	1.5789	1.6192	1.6292	1.6253	1.6269	1.6360	1.6277	1.6194	1.6221	1.6202	1.6117	1.5746	0.8507	0.1938	0.1317	0.0999	0.0765	0.0589	*	1.7603	1.8475	1.8045	1.7751	1.7658	1.7320	1.7102	1.6899	1.6672	1.6728	1.6441	1.6540	1.6586	1.6508	1.6603	1.6508	1.6437	1.6705	1.6794	1.6952	1.7115	1.7271	1.7651	1.7859	1.8142	1.8439	1.8902	
15.0								1.6238	1.6322	1.6385	1.6377	1.6470	1.6329	1.6337	1.6294	1.6323	1.6194								*								1.6955	1.6842	1.6625	1.6550	1.6447	1.6466	1.6481	1.6421	1.6500	1.6449	1.6647	1.6731	1.6813								
10.0	0.0636	0.0814	0.1078	0.1420	0.2143	1.0401	1.6001	1.6298	1.6357	1.6411	1.6405	1.6474	1.6404	1.6394	1.6371	1.6352	1.6292	1.5877	0.8605	0.2013	0.1371	0.1034	0.0793	0.0613	*	1.8001	1.8940	1.8273	1.7943	1.7842	1.7454	1.7149	1.6845	1.6745	1.6581	1.6494	1.6532	1.6500	1.6512	1.6575	1.6449	1.6568	1.6723	1.6845	1.6951	1.7303	1.7481	1.7708	1.8055	1.8143	1.8707	1.9183	
5.0								1.6323	1.6444	1.6485	1.6441	1.6488	1.6409	1.6401	1.6437	1.6389	1.6333								*								1.6969	1.6698	1.6718	1.6490	1.6588	1.6450	1.6572	1.6517	1.6543	1.6488	1.6639	1.6777	1.6723								
0.0	0.0642	0.0819	0.1080	0.1448	0.2165	1.0495	1.6123	1.6337	1.6433	1.6491	1.6512	1.6529	1.6489	1.6449	1.6454	1.6432	1.6356	1.5984	0.8535	0.2036	0.1390	0.1044	0.0798	0.0620	*	1.7967	1.8764	1.8252	1.7941	1.7869	1.7515	1.7270	1.7048	1.6814	1.6854	1.6667	1.6747	1.6735	1.6747	1.6788	1.6653	1.6669	1.6739	1.6857	1.7059	1.7266	1.7447	1.7741	1.7936	1.8187	1.8544	1.8933	
-5.0								1.6445	1.6415	1.6497	1.6549	1.6576	1.6536	1.6549	1.6426	1.6366	1.6345								*								1.6943	1.6966	1.6851	1.6472	1.6611	1.6646	1.6586	1.6659	1.6618	1.6643	1.6725	1.6794	1.7026								
-10.0	0.0640	0.0825	0.1075	0.1425	0.2163	1.0519	1.6131	1.6457	1.6480	1.6444	1.6530	1.6536	1.6539	1.6528	1.6450	1.6452	1.6322	1.6015	0.8488	0.2006	0.1375	0.1037	0.0795	0.0622	*	1.8159	1.8901	1.8548	1.8323	1.8084	1.7753	1.7417	1.7228	1.7029	1.7178	1.6714	1.6792	1.6823	1.6887	1.6685	1.6739	1.6671	1.6772	1.6987	1.7006	1.7300	1.7471	1.7659	1.7910	1.8113	1.8431	1.8775	
-15.0								1.6357	1.6500	1.6552	1.6565	1.6526	1.6492	1.6518	1.6533	1.6468	1.6375								*								1.6967	1.7016	1.6881	1.6736	1.6625	1.6624	1.6653	1.6753	1.6744	1.6670	1.6731	1.6910	1.6898								
-20.0	0.0628	0.0802	0.1052	0.1396	0.2131	1.0750	1.6032	1.6369	1.6470	1.6486	1.6484	1.6579	1.6470	1.6416	1.6601	1.6527	1.6365	1.5908	0.8534	0.1985	0.1342	0.1010	0.0777	0.0611	*	1.7976	1.8696	1.8442	1.8162	1.7950	1.7666	1.7293	1.7097	1.6972	1.6857	1.6681	1.6762	1.6791	1.6765	1.6881	1.6884	1.6873	1.7012	1.6932	1.7158	1.7409	1.7591	1.7722	1.7832	1.8269	1.8493	1.9000	
-25.0								1.6308	1.6348	1.6459	1.6454	1.6389	1.6443	1.6318	1.6369	1.6307	1.6155								*								1.6965	1.6841	1.6744	1.6544	1.6545	1.6756	1.6757	1.6660	1.6694	1.6613	1.6881	1.6796	1.6990								
-30.0	0.0607	0.0767	0.0997	0.1330	0.2017	1.0668	1.5880	1.6196	1.6299	1.6343	1.6325	1.6389	1.6284	1.6301	1.6261	1.6157	1.6139	1.5715	0.8158	0.1878	0.1276	0.0964	0.0747	0.0587	*	1.7795	1.8669	1.8285	1.7900	1.7646	1.7433	1.7148	1.6937	1.6807	1.6726	1.6650	1.6475	1.6529	1.6559	1.6548	1.6600	1.6534	1.6758	1.6840	1.6967	1.7163	1.7258	1.7718	1.7926	1.8330	1.8693	1.8878	
-40.0	0.0565	0.0723	0.0917	0.1203	0.1828	1.0500	1.5456	1.5653		1.5830		1.5924	1.5885		1.5765		1.5644	1.5299	0.7899	0.1693	0.1162	0.0892	0.0693	0.0551	*	1.7317	1.7809	1.7601	1.7211	1.7099	1.6808	1.6613	1.6451		1.6269		1.6028		1.6046		1.6194		1.6372		1.6441	1.6635	1.6916	1.7141	1.7375	1.7759	1.8122	1.8294	
